schema_version,model,seed,season,strategy,total,projected,empty_slots,unique_players,zero_picks
1,current-season-rate,-1,2019,greedy,40,57.645998785,0,51,31
1,current-season-rate,-1,2019,optimizer,40,57.645998785,0,51,31
1,hindsight,-1,2019,hindsight,161,0,0,51,0
1,historical-rate,-1,2019,greedy,44,64.9220492008,0,51,26
1,historical-rate,-1,2019,optimizer,39,65.4132992008,0,51,27
1,no-vegas,-1,2019,greedy,47,66.3837631323,0,51,31
1,no-vegas,-1,2019,optimizer,46,67.5556320848,0,51,26
1,player-vegas,-1,2019,greedy,38,65.2929054349,0,51,30
1,player-vegas,-1,2019,optimizer,38,65.2929054349,0,51,30
1,random,0,2019,greedy,9,85.6652197187,0,51,43
1,random,0,2019,optimizer,10,85.5954328281,0,51,42
1,random,1,2019,greedy,14,85.9666172084,0,51,43
1,random,1,2019,optimizer,14,85.8834731961,0,51,43
1,random,2,2019,greedy,9,84.0330167341,0,51,44
1,random,2,2019,optimizer,13,84.4801146013,0,51,43
1,random,3,2019,greedy,10,84.9396904053,0,51,42
1,random,3,2019,optimizer,13,84.0018623649,0,51,41
1,random,4,2019,greedy,13,84.978974821,0,51,43
1,random,4,2019,optimizer,16,84.9857648479,0,51,41
1,random,5,2019,greedy,14,84.6441768792,0,51,39
1,random,5,2019,optimizer,11,84.795298535,0,51,40
1,random,6,2019,greedy,29,83.4402124558,0,51,33
1,random,6,2019,optimizer,30,84.0171176393,0,51,31
1,random,7,2019,greedy,28,85.020374351,0,51,33
1,random,7,2019,optimizer,28,85.020374351,0,51,33
1,random,8,2019,greedy,12,84.7401531329,0,51,44
1,random,8,2019,optimizer,12,84.687742604,0,51,44
1,random,9,2019,greedy,19,85.2931507062,0,51,39
1,random,9,2019,optimizer,21,85.1932389932,0,51,37
1,random,10,2019,greedy,15,84.7061144016,0,51,44
1,random,10,2019,optimizer,14,85.2962684978,0,51,45
1,random,11,2019,greedy,21,85.3154251279,0,51,35
1,random,11,2019,optimizer,19,84.924164939,0,51,37
1,random,12,2019,greedy,14,84.4045276224,0,51,42
1,random,12,2019,optimizer,19,83.921779154,0,51,40
1,random,13,2019,greedy,22,85.0344398258,0,51,39
1,random,13,2019,optimizer,22,84.9425175621,0,51,39
1,random,14,2019,greedy,19,84.7131592052,0,51,37
1,random,14,2019,optimizer,19,84.5064231392,0,51,37
1,random,15,2019,greedy,15,84.8351138751,0,51,40
1,random,15,2019,optimizer,14,84.8304663971,0,51,41
1,random,16,2019,greedy,23,84.9196270583,0,51,39
1,random,16,2019,optimizer,20,84.977727334,0,51,40
1,random,17,2019,greedy,27,84.3071144464,0,51,35
1,random,17,2019,optimizer,27,84.2095980608,0,51,35
1,random,18,2019,greedy,22,84.7169183194,0,51,38
1,random,18,2019,optimizer,23,84.5577840316,0,51,37
1,random,19,2019,greedy,22,83.3550618875,0,51,38
1,random,19,2019,optimizer,22,83.1857317011,0,51,38
1,regressed-rate,-1,2019,greedy,34,56.8170354631,0,51,31
1,regressed-rate,-1,2019,optimizer,34,56.9270560161,0,51,30
1,shipped,-1,2019,greedy,54,68.0182772158,0,51,25
1,shipped,-1,2019,optimizer,42,72.7388293457,0,51,26
1,shipped,0,2019,random,47,57.947723304,0,51,26
1,shipped,1,2019,random,36,58.2816038048,0,51,27
1,shipped,2,2019,random,44,55.6106596092,0,51,29
1,shipped,3,2019,random,44,58.7097567159,0,51,28
1,shipped,4,2019,random,46,54.3197902824,0,51,25
1,shipped,5,2019,random,29,57.6889172561,0,51,27
1,shipped,6,2019,random,49,55.3075826395,0,51,24
1,shipped,7,2019,random,40,56.0408360891,0,51,25
1,shipped,8,2019,random,42,57.7337753973,0,51,27
1,shipped,9,2019,random,37,54.819677138,0,51,28
1,shipped,10,2019,random,41,56.7598423159,0,51,28
1,shipped,11,2019,random,44,56.8524347294,0,51,24
1,shipped,12,2019,random,38,59.1304985368,0,51,27
1,shipped,13,2019,random,46,55.592904653,0,51,29
1,shipped,14,2019,random,44,56.4071125835,0,51,23
1,shipped,15,2019,random,39,55.0340097597,0,51,23
1,shipped,16,2019,random,60,56.8283470453,0,51,18
1,shipped,17,2019,random,32,57.3633371414,0,51,31
1,shipped,18,2019,random,44,54.5995762902,0,51,25
1,shipped,19,2019,random,33,54.8162276186,0,51,30
1,vegas-environment,-1,2019,greedy,41,50.0536701185,0,51,28
1,vegas-environment,-1,2019,optimizer,37,50.1252221438,0,51,27
1,within-player,0,2019,greedy,49,68.8442412422,0,51,26
1,within-player,0,2019,optimizer,49,68.5398998442,0,51,22
1,within-player,1,2019,greedy,44,68.2538476882,0,51,26
1,within-player,1,2019,optimizer,57,68.0609396061,0,51,15
1,within-player,2,2019,greedy,34,68.391446178,0,51,31
1,within-player,2,2019,optimizer,52,68.1089741574,0,51,20
1,within-player,3,2019,greedy,56,66.4067853536,0,51,19
1,within-player,3,2019,optimizer,43,68.5167630144,0,51,24
1,within-player,4,2019,greedy,39,69.3954897723,0,51,27
1,within-player,4,2019,optimizer,38,70.7125597217,0,51,25
1,within-player,5,2019,greedy,46,69.8695177047,0,51,25
1,within-player,5,2019,optimizer,42,72.4384760888,0,51,24
1,within-player,6,2019,greedy,39,70.1672293757,0,51,28
1,within-player,6,2019,optimizer,43,68.0490191763,0,51,26
1,within-player,7,2019,greedy,38,69.3377184994,0,51,26
1,within-player,7,2019,optimizer,54,70.5752810446,0,51,20
1,within-player,8,2019,greedy,32,68.8038530543,0,51,31
1,within-player,8,2019,optimizer,39,68.8888114166,0,51,25
1,within-player,9,2019,greedy,52,69.5765138198,0,51,23
1,within-player,9,2019,optimizer,58,70.7504753842,0,51,20
1,within-player,10,2019,greedy,38,70.4394484597,0,51,29
1,within-player,10,2019,optimizer,39,70.6034479449,0,51,27
1,within-player,11,2019,greedy,46,70.1797586632,0,51,24
1,within-player,11,2019,optimizer,45,71.00020421,0,51,21
1,within-player,12,2019,greedy,41,70.1698206459,0,51,26
1,within-player,12,2019,optimizer,57,70.5894957739,0,51,17
1,within-player,13,2019,greedy,37,69.0615977613,0,51,30
1,within-player,13,2019,optimizer,41,68.2518600668,0,51,23
1,within-player,14,2019,greedy,49,68.4330512761,0,51,24
1,within-player,14,2019,optimizer,42,70.2036721346,0,51,23
1,within-player,15,2019,greedy,42,67.2786360006,0,51,27
1,within-player,15,2019,optimizer,53,69.5095728642,0,51,18
1,within-player,16,2019,greedy,47,67.7870189922,0,51,23
1,within-player,16,2019,optimizer,56,67.5282939989,0,51,16
1,within-player,17,2019,greedy,38,70.6306507157,0,51,26
1,within-player,17,2019,optimizer,41,72.3379267398,0,51,26
1,within-player,18,2019,greedy,35,69.3440949736,0,51,31
1,within-player,18,2019,optimizer,48,68.4281866072,0,51,24
1,within-player,19,2019,greedy,42,70.263171545,0,51,30
1,within-player,19,2019,optimizer,63,69.2853096083,0,51,21
1,base-rate-only,-1,2020,greedy,56,61.5006035204,0,51,22
1,base-rate-only,-1,2020,optimizer,56,61.5006035204,0,51,22
1,current-season-rate,-1,2020,greedy,54,59.2232302428,0,51,23
1,current-season-rate,-1,2020,optimizer,53,58.9375508701,0,51,23
1,hindsight,-1,2020,hindsight,161,0,0,51,0
1,historical-rate,-1,2020,greedy,44,62.401040626,0,51,27
1,historical-rate,-1,2020,optimizer,47,62.401040626,0,51,27
1,no-vegas,-1,2020,greedy,63,68.8178901002,0,51,18
1,no-vegas,-1,2020,optimizer,50,67.6228183225,0,51,26
1,player-vegas,-1,2020,greedy,55,65.8693311954,0,51,21
1,player-vegas,-1,2020,optimizer,57,65.7933512477,0,51,19
1,random,0,2020,greedy,25,93.1585248748,0,51,36
1,random,0,2020,optimizer,25,93.1585248748,0,51,36
1,random,1,2020,greedy,12,94.2980304502,0,51,43
1,random,1,2020,optimizer,13,94.2749239459,0,51,42
1,random,2,2020,greedy,14,94.5451340733,0,51,43
1,random,2,2020,optimizer,14,94.522027569,0,51,43
1,random,3,2020,greedy,13,93.490246324,0,51,43
1,random,3,2020,optimizer,15,93.2405971722,0,51,42
1,random,4,2020,greedy,9,93.975713867,0,51,46
1,random,4,2020,optimizer,9,93.9526073628,0,51,46
1,random,5,2020,greedy,42,93.2898974502,0,51,28
1,random,5,2020,optimizer,44,93.80219712,0,51,27
1,random,6,2020,greedy,23,92.7406273426,0,51,37
1,random,6,2020,optimizer,25,92.9670693863,0,51,37
1,random,7,2020,greedy,35,93.7849939487,0,51,31
1,random,7,2020,optimizer,37,93.0836598282,0,51,30
1,random,8,2020,greedy,27,93.5004318838,0,51,36
1,random,8,2020,optimizer,31,93.0052125813,0,51,34
1,random,9,2020,greedy,29,94.142157307,0,51,35
1,random,9,2020,optimizer,30,94.0430971044,0,51,34
1,random,10,2020,greedy,8,94.3526344906,0,51,45
1,random,10,2020,optimizer,7,91.9749180518,0,51,46
1,random,11,2020,greedy,24,92.3303447258,0,51,35
1,random,11,2020,optimizer,26,91.1818487054,0,51,34
1,random,12,2020,greedy,35,91.9566792541,0,51,28
1,random,12,2020,optimizer,33,90.6656750078,0,51,29
1,random,13,2020,greedy,18,93.8954435952,0,51,39
1,random,13,2020,optimizer,21,92.9008684807,0,51,38
1,random,14,2020,greedy,35,90.7330484902,0,51,34
1,random,14,2020,optimizer,33,89.5041223529,0,51,35
1,random,15,2020,greedy,23,92.9480931604,0,51,34
1,random,15,2020,optimizer,22,92.663204833,0,51,34
1,random,16,2020,greedy,11,93.4140179747,0,51,44
1,random,16,2020,optimizer,9,92.896132744,0,51,45
1,random,17,2020,greedy,17,92.235498774,0,51,39
1,random,17,2020,optimizer,11,91.183055517,0,51,42
1,random,18,2020,greedy,23,93.5309462767,0,51,40
1,random,18,2020,optimizer,23,93.5309462767,0,51,40
1,random,19,2020,greedy,36,91.9269554089,0,51,33
1,random,19,2020,optimizer,36,91.9269554089,0,51,33
1,regressed-rate,-1,2020,greedy,59,53.2483649249,0,51,19
1,regressed-rate,-1,2020,optimizer,57,53.367310188,0,51,21
1,shipped,-1,2020,greedy,65,70.7372545363,0,51,16
1,shipped,-1,2020,optimizer,55,72.2619069552,0,51,23
1,shipped,0,2020,random,49,60.0745396313,0,51,22
1,shipped,1,2020,random,61,58.5764452327,0,51,22
1,shipped,2,2020,random,45,56.7740959356,0,51,27
1,shipped,3,2020,random,63,60.1541801055,0,51,21
1,shipped,4,2020,random,58,56.1387818163,0,51,16
1,shipped,5,2020,random,65,58.611564093,0,51,14
1,shipped,6,2020,random,48,57.3365977059,0,51,29
1,shipped,7,2020,random,73,56.1240780017,0,51,15
1,shipped,8,2020,random,57,56.9371183698,0,51,21
1,shipped,9,2020,random,56,55.9391703561,0,51,22
1,shipped,10,2020,random,44,57.6315752066,0,51,24
1,shipped,11,2020,random,50,57.6360119472,0,51,23
1,shipped,12,2020,random,47,57.7265624745,0,51,28
1,shipped,13,2020,random,54,56.3412794743,0,51,23
1,shipped,14,2020,random,48,57.5854541107,0,51,24
1,shipped,15,2020,random,49,56.1765787452,0,51,27
1,shipped,16,2020,random,52,58.0141063465,0,51,20
1,shipped,17,2020,random,57,61.0662794381,0,51,22
1,shipped,18,2020,random,64,54.7936765348,0,51,17
1,shipped,19,2020,random,45,55.4839923081,0,51,29
1,vegas-environment,-1,2020,greedy,48,47.9653290792,0,51,25
1,vegas-environment,-1,2020,optimizer,48,47.9653290792,0,51,25
1,within-player,0,2020,greedy,57,72.4815693714,0,51,17
1,within-player,0,2020,optimizer,54,70.6918439592,0,51,23
1,within-player,1,2020,greedy,63,72.0171515628,0,51,21
1,within-player,1,2020,optimizer,56,77.0557793278,0,51,15
1,within-player,2,2020,greedy,48,71.2466876217,0,51,24
1,within-player,2,2020,optimizer,57,73.2927976934,0,51,21
1,within-player,3,2020,greedy,63,71.1355653323,0,51,17
1,within-player,3,2020,optimizer,54,72.6592720666,0,51,26
1,within-player,4,2020,greedy,65,71.7156580338,0,51,17
1,within-player,4,2020,optimizer,63,74.5086315887,0,51,18
1,within-player,5,2020,greedy,60,71.6092841448,0,51,19
1,within-player,5,2020,optimizer,52,72.7047711859,0,51,21
1,within-player,6,2020,greedy,60,69.9589133219,0,51,20
1,within-player,6,2020,optimizer,58,74.4346102171,0,51,19
1,within-player,7,2020,greedy,66,70.9817652791,0,51,17
1,within-player,7,2020,optimizer,72,72.2566351635,0,51,17
1,within-player,8,2020,greedy,58,70.243649194,0,51,19
1,within-player,8,2020,optimizer,48,74.5911458698,0,51,24
1,within-player,9,2020,greedy,67,69.1141427346,0,51,19
1,within-player,9,2020,optimizer,65,72.4012772316,0,51,21
1,within-player,10,2020,greedy,60,70.0281690823,0,51,13
1,within-player,10,2020,optimizer,66,75.416393814,0,51,17
1,within-player,11,2020,greedy,57,71.40587666,0,51,18
1,within-player,11,2020,optimizer,63,72.0931349179,0,51,19
1,within-player,12,2020,greedy,61,70.6668760709,0,51,19
1,within-player,12,2020,optimizer,57,75.9863675408,0,51,20
1,within-player,13,2020,greedy,65,69.5030405684,0,51,18
1,within-player,13,2020,optimizer,64,69.4506836255,0,51,21
1,within-player,14,2020,greedy,51,69.6774221762,0,51,20
1,within-player,14,2020,optimizer,57,73.4037547508,0,51,16
1,within-player,15,2020,greedy,65,70.7620378435,0,51,14
1,within-player,15,2020,optimizer,56,71.68972378,0,51,19
1,within-player,16,2020,greedy,59,73.0895555165,0,51,19
1,within-player,16,2020,optimizer,60,76.2340018047,0,51,19
1,within-player,17,2020,greedy,71,70.9975140036,0,51,14
1,within-player,17,2020,optimizer,61,74.5458963683,0,51,18
1,within-player,18,2020,greedy,58,69.8452329073,0,51,21
1,within-player,18,2020,optimizer,46,73.0025132843,0,51,23
1,within-player,19,2020,greedy,64,72.6537153537,0,51,18
1,within-player,19,2020,optimizer,52,72.8844583194,0,51,22
1,base-rate-only,-1,2021,greedy,42,65.9861218026,0,54,31
1,base-rate-only,-1,2021,optimizer,41,65.9316095947,0,54,32
1,current-season-rate,-1,2021,greedy,54,61.3385465878,0,54,22
1,current-season-rate,-1,2021,optimizer,49,61.1904881669,0,54,23
1,hindsight,-1,2021,hindsight,161,0,0,54,0
1,historical-rate,-1,2021,greedy,44,72.4572403291,0,54,31
1,historical-rate,-1,2021,optimizer,42,72.8041153291,0,54,31
1,no-vegas,-1,2021,greedy,43,72.9929015764,0,54,27
1,no-vegas,-1,2021,optimizer,60,74.4506699519,0,54,20
1,player-vegas,-1,2021,greedy,52,71.6950031046,0,54,26
1,player-vegas,-1,2021,optimizer,51,71.7888944222,0,54,27
1,random,0,2021,greedy,16,100.152405236,0,54,42
1,random,0,2021,optimizer,17,100.717287051,0,54,41
1,random,1,2021,greedy,11,101.053997488,0,54,45
1,random,1,2021,optimizer,11,100.674200456,0,54,45
1,random,2,2021,greedy,18,99.6536490001,0,54,44
1,random,2,2021,optimizer,18,100.51523424,0,54,45
1,random,3,2021,greedy,8,99.9712877519,0,54,50
1,random,3,2021,optimizer,8,99.5537139004,0,54,50
1,random,4,2021,greedy,12,102.405700133,0,54,45
1,random,4,2021,optimizer,12,102.356297794,0,54,45
1,random,5,2021,greedy,26,100.037709977,0,54,37
1,random,5,2021,optimizer,26,99.9450142276,0,54,37
1,random,6,2021,greedy,28,100.837149325,0,54,38
1,random,6,2021,optimizer,26,100.088667685,0,54,39
1,random,7,2021,greedy,38,98.0244861585,0,54,33
1,random,7,2021,optimizer,38,97.9869168522,0,54,33
1,random,8,2021,greedy,18,101.228335652,0,54,44
1,random,8,2021,optimizer,18,101.720949463,0,54,44
1,random,9,2021,greedy,29,100.017001189,0,54,37
1,random,9,2021,optimizer,29,99.9067193958,0,54,37
1,random,10,2021,greedy,6,100.538458813,0,54,51
1,random,10,2021,optimizer,6,99.1669530126,0,54,51
1,random,11,2021,greedy,21,99.0174762251,0,54,43
1,random,11,2021,optimizer,24,99.1083076088,0,54,40
1,random,12,2021,greedy,19,98.4130903603,0,54,40
1,random,12,2021,optimizer,17,98.7477689877,0,54,41
1,random,13,2021,greedy,31,101.475597834,0,54,35
1,random,13,2021,optimizer,32,101.332273475,0,54,34
1,random,14,2021,greedy,27,99.769632713,0,54,38
1,random,14,2021,optimizer,31,99.1387948449,0,54,36
1,random,15,2021,greedy,30,99.7324509407,0,54,34
1,random,15,2021,optimizer,32,98.424595763,0,54,32
1,random,16,2021,greedy,15,101.142082468,0,54,45
1,random,16,2021,optimizer,11,100.560846512,0,54,46
1,random,17,2021,greedy,20,101.624638822,0,54,41
1,random,17,2021,optimizer,20,101.606229593,0,54,41
1,random,18,2021,greedy,19,99.6247132917,0,54,45
1,random,18,2021,optimizer,25,99.4307035424,0,54,44
1,random,19,2021,greedy,42,99.7247330083,0,54,35
1,random,19,2021,optimizer,39,99.2727198909,0,54,37
1,regressed-rate,-1,2021,greedy,39,63.5828030172,0,54,30
1,regressed-rate,-1,2021,optimizer,38,63.5828030172,0,54,31
1,shipped,-1,2021,greedy,51,76.5497190622,0,54,23
1,shipped,-1,2021,optimizer,65,79.0402881656,0,54,17
1,shipped,0,2021,random,61,65.9112922948,0,54,16
1,shipped,1,2021,random,54,64.4690029647,0,54,23
1,shipped,2,2021,random,60,60.4872178754,0,54,23
1,shipped,3,2021,random,60,65.7930324756,0,54,19
1,shipped,4,2021,random,38,61.7280106861,0,54,33
1,shipped,5,2021,random,52,64.0224552729,0,54,25
1,shipped,6,2021,random,41,63.0111073987,0,54,28
1,shipped,7,2021,random,58,60.6516855147,0,54,25
1,shipped,8,2021,random,71,63.9748722361,0,54,21
1,shipped,9,2021,random,51,58.2726642851,0,54,27
1,shipped,10,2021,random,58,62.9480875633,0,54,24
1,shipped,11,2021,random,47,61.6231735562,0,54,27
1,shipped,12,2021,random,49,62.2766709905,0,54,24
1,shipped,13,2021,random,51,62.4630345567,0,54,24
1,shipped,14,2021,random,47,63.9023699223,0,54,27
1,shipped,15,2021,random,49,62.1522490651,0,54,20
1,shipped,16,2021,random,59,64.0007465859,0,54,22
1,shipped,17,2021,random,61,64.2066674232,0,54,22
1,shipped,18,2021,random,57,62.219802418,0,54,21
1,shipped,19,2021,random,52,58.5906422377,0,54,28
1,vegas-environment,-1,2021,greedy,65,54.7213306541,0,54,19
1,vegas-environment,-1,2021,optimizer,65,54.7213306541,0,54,19
1,within-player,0,2021,greedy,54,76.8706081369,0,54,27
1,within-player,0,2021,optimizer,55,81.626256121,0,54,25
1,within-player,1,2021,greedy,59,76.2187333945,0,54,23
1,within-player,1,2021,optimizer,53,75.1104528879,0,54,24
1,within-player,2,2021,greedy,54,77.1024221267,0,54,25
1,within-player,2,2021,optimizer,52,81.3803704555,0,54,23
1,within-player,3,2021,greedy,53,77.2317253047,0,54,22
1,within-player,3,2021,optimizer,60,79.2973149422,0,54,20
1,within-player,4,2021,greedy,56,76.0380631668,0,54,20
1,within-player,4,2021,optimizer,63,78.1404546144,0,54,18
1,within-player,5,2021,greedy,52,74.8288749081,0,54,22
1,within-player,5,2021,optimizer,55,75.9568816985,0,54,23
1,within-player,6,2021,greedy,48,75.458928083,0,54,23
1,within-player,6,2021,optimizer,47,78.9967706242,0,54,21
1,within-player,7,2021,greedy,52,78.4872902483,0,54,21
1,within-player,7,2021,optimizer,58,79.114100124,0,54,21
1,within-player,8,2021,greedy,53,78.0284286859,0,54,23
1,within-player,8,2021,optimizer,66,80.6066926995,0,54,17
1,within-player,9,2021,greedy,61,74.3223747357,0,54,15
1,within-player,9,2021,optimizer,62,75.7378200042,0,54,15
1,within-player,10,2021,greedy,57,75.5676541694,0,54,21
1,within-player,10,2021,optimizer,54,78.7513254044,0,54,23
1,within-player,11,2021,greedy,53,76.8037387455,0,54,26
1,within-player,11,2021,optimizer,52,79.6127864142,0,54,23
1,within-player,12,2021,greedy,55,78.7074120616,0,54,21
1,within-player,12,2021,optimizer,56,81.0667930247,0,54,17
1,within-player,13,2021,greedy,50,77.7152998663,0,54,24
1,within-player,13,2021,optimizer,52,78.8718602131,0,54,21
1,within-player,14,2021,greedy,53,77.2758218465,0,54,24
1,within-player,14,2021,optimizer,61,77.2154324172,0,54,24
1,within-player,15,2021,greedy,54,76.923157288,0,54,22
1,within-player,15,2021,optimizer,54,77.4771001363,0,54,23
1,within-player,16,2021,greedy,47,77.3809991453,0,54,26
1,within-player,16,2021,optimizer,56,78.1476904126,0,54,22
1,within-player,17,2021,greedy,57,75.4371658446,0,54,20
1,within-player,17,2021,optimizer,59,78.1461983441,0,54,18
