schema_version,bin,n,proj,actual,played,ratio,model,seed,season
1,"(0.4, 0.6]",360,0.487552520406,0.166666666667,0.755555555556,2.92531512244,random,5,2011
1,"(0.6, 0.8]",190,0.693028222686,0.294736842105,0.715789473684,2.35134575554,random,5,2011
1,"(0.8, 1.0]",86,0.887549252871,0.279069767442,0.697674418605,3.18038482279,random,5,2011
1,"(1.0, inf]",352,1.75458302284,0.596590909091,0.480113636364,2.94101535257,random,5,2011
1,"(-0.001, 0.05]",771,0.0365078796013,0.293125810636,0.735408560311,0.124546792799,random,6,2011
1,"(0.05, 0.1]",1309,0.0741544692231,0.255920550038,0.754010695187,0.289755821531,random,6,2011
1,"(0.1, 0.15]",864,0.122025861497,0.296296296296,0.761574074074,0.411837282551,random,6,2011
1,"(0.15, 0.2]",542,0.173592052429,0.256457564576,0.673431734317,0.676884118103,random,6,2011
1,"(0.2, 0.3]",649,0.245313074024,0.241910631741,0.718027734977,1.01406487288,random,6,2011
1,"(0.3, 0.4]",347,0.345545098189,0.204610951009,0.824207492795,1.68879083199,random,6,2011
1,"(0.4, 0.6]",354,0.487343195524,0.146892655367,0.754237288136,3.31768252337,random,6,2011
1,"(0.6, 0.8]",191,0.68961421216,0.366492146597,0.806282722513,1.88166163604,random,6,2011
1,"(0.8, 1.0]",90,0.887725790608,0.388888888889,0.555555555556,2.28272346156,random,6,2011
1,"(1.0, inf]",351,1.75351186904,0.501424501425,0.464387464387,3.49706060246,random,6,2011
1,"(-0.001, 0.05]",773,0.0365649547714,0.263906856404,0.749029754204,0.138552500188,random,7,2011
1,"(0.05, 0.1]",1314,0.0742470939798,0.258751902588,0.751141552511,0.286943180851,random,7,2011
1,"(0.1, 0.15]",851,0.122145629227,0.252643948296,0.728554641598,0.483469444058,random,7,2011
1,"(0.15, 0.2]",546,0.173572025509,0.344322344322,0.71978021978,0.50409747834,random,7,2011
1,"(0.2, 0.3]",654,0.24511469572,0.233944954128,0.746177370031,1.04774516994,random,7,2011
1,"(0.3, 0.4]",343,0.344850615901,0.157434402332,0.763848396501,2.19044002322,random,7,2011
1,"(0.4, 0.6]",358,0.4876558262,0.153631284916,0.762569832402,3.17419610508,random,7,2011
1,"(0.6, 0.8]",191,0.691613311901,0.314136125654,0.738219895288,2.20163570955,random,7,2011
1,"(0.8, 1.0]",86,0.888602148098,0.5,0.674418604651,1.7772042962,random,7,2011
1,"(1.0, inf]",352,1.75495387183,0.582386363636,0.460227272727,3.01338420918,random,7,2011
1,"(-0.001, 0.05]",770,0.0365274856472,0.237662337662,0.709090909091,0.153694884964,random,8,2011
1,"(0.05, 0.1]",1310,0.0741426995038,0.26641221374,0.777099236641,0.278300677221,random,8,2011
1,"(0.1, 0.15]",859,0.122126310838,0.289871944121,0.729918509895,0.421311249037,random,8,2011
1,"(0.15, 0.2]",544,0.173382066716,0.295955882353,0.713235294118,0.585837542196,random,8,2011
1,"(0.2, 0.3]",653,0.24517839761,0.243491577335,0.736600306279,1.00692763295,random,8,2011
1,"(0.3, 0.4]",348,0.345529984685,0.172413793103,0.804597701149,2.00407391117,random,8,2011
1,"(0.4, 0.6]",355,0.486281187082,0.160563380282,0.729577464789,3.02859335814,random,8,2011
1,"(0.6, 0.8]",189,0.686817987575,0.269841269841,0.671957671958,2.54526665983,random,8,2011
1,"(0.8, 1.0]",89,0.890199183077,0.629213483146,0.696629213483,1.41478084453,random,8,2011
1,"(1.0, inf]",351,1.75758081828,0.547008547009,0.498575498575,3.21307743343,random,8,2011
1,"(-0.001, 0.05]",768,0.0365418155094,0.2421875,0.75,0.150882335006,random,9,2011
1,"(0.05, 0.1]",1311,0.0741259959087,0.237986270023,0.749046529367,0.311471732809,random,9,2011
1,"(0.1, 0.15]",864,0.122016340997,0.278935185185,0.709490740741,0.437436176853,random,9,2011
1,"(0.15, 0.2]",541,0.173435538707,0.255083179298,0.674676524954,0.679917582901,random,9,2011
1,"(0.2, 0.3]",658,0.24510123064,0.275075987842,0.76443768997,0.891030993156,random,9,2011
1,"(0.3, 0.4]",341,0.345495492613,0.193548387097,0.788856304985,1.78506004516,random,9,2011
1,"(0.4, 0.6]",352,0.487769456044,0.207386363636,0.8125,2.3519842264,random,9,2011
1,"(0.6, 0.8]",195,0.687648917056,0.215384615385,0.65641025641,3.19265568633,random,9,2011
1,"(0.8, 1.0]",90,0.889875741672,0.344444444444,0.566666666667,2.58351021776,random,9,2011
1,"(1.0, inf]",348,1.76300524666,0.709770114943,0.545977011494,2.48391022606,random,9,2011
1,"(-0.001, 0.05]",772,0.0364897436255,0.248704663212,0.735751295337,0.146719177494,random,10,2011
1,"(0.05, 0.1]",1313,0.0741671341347,0.239146991622,0.752475247525,0.310131997194,random,10,2011
1,"(0.1, 0.15]",855,0.1221371488,0.254970760234,0.707602339181,0.479024138641,random,10,2011
1,"(0.15, 0.2]",546,0.173617995968,0.278388278388,0.699633699634,0.623654117095,random,10,2011
1,"(0.2, 0.3]",648,0.245642910097,0.25462962963,0.759259259259,0.964706701474,random,10,2011
1,"(0.3, 0.4]",346,0.344651198098,0.193641618497,0.780346820809,1.77984051555,random,10,2011
1,"(0.4, 0.6]",355,0.486196419096,0.183098591549,0.791549295775,2.65538044275,random,10,2011
1,"(0.6, 0.8]",195,0.68906064474,0.435897435897,0.789743589744,1.58078618499,random,10,2011
1,"(0.8, 1.0]",86,0.889886087394,0.441860465116,0.651162790698,2.0139527241,random,10,2011
1,"(1.0, inf]",352,1.75759831026,0.627840909091,0.474431818182,2.79943260277,random,10,2011
1,"(-0.001, 0.05]",770,0.0365047503672,0.288311688312,0.745454545455,0.126615575598,random,11,2011
1,"(0.05, 0.1]",1306,0.0741114034937,0.247320061256,0.742725880551,0.29965787295,random,11,2011
1,"(0.1, 0.15]",867,0.122001277051,0.289504036909,0.718569780854,0.421414769734,random,11,2011
1,"(0.15, 0.2]",541,0.17335680575,0.30314232902,0.702402957486,0.571866048236,random,11,2011
1,"(0.2, 0.3]",658,0.245530151646,0.23556231003,0.749240121581,1.04231509538,random,11,2011
1,"(0.3, 0.4]",341,0.345492357466,0.173020527859,0.821114369501,1.9968287101,random,11,2011
1,"(0.4, 0.6]",356,0.487533465664,0.199438202247,0.808988764045,2.44453399685,random,11,2011
1,"(0.6, 0.8]",192,0.692852713819,0.229166666667,0.697916666667,3.02335729667,random,11,2011
1,"(0.8, 1.0]",85,0.888465627638,0.4,0.635294117647,2.2211640691,random,11,2011
1,"(1.0, inf]",352,1.75499245603,0.551136363636,0.474431818182,3.18431620888,random,11,2011
1,"(-0.001, 0.05]",764,0.0364774910593,0.276178010471,0.747382198953,0.132079635874,random,12,2011
1,"(0.05, 0.1]",1318,0.074099747512,0.235204855842,0.740515933232,0.315043442648,random,12,2011
1,"(0.1, 0.15]",859,0.12198315392,0.235157159488,0.707799767171,0.518730342659,random,12,2011
1,"(0.15, 0.2]",547,0.173163994736,0.323583180987,0.694698354662,0.535145226669,random,12,2011
1,"(0.2, 0.3]",651,0.24557396091,0.307219662058,0.768049155146,0.799343242763,random,12,2011
1,"(0.3, 0.4]",341,0.345641121732,0.175953079179,0.791788856305,1.96439370851,random,12,2011
1,"(0.4, 0.6]",360,0.486565747816,0.202777777778,0.786111111111,2.39950231799,random,12,2011
1,"(0.6, 0.8]",188,0.690519833377,0.207446808511,0.718085106383,3.32865970961,random,12,2011
1,"(0.8, 1.0]",88,0.885885899336,0.590909090909,0.715909090909,1.49919152195,random,12,2011
1,"(1.0, inf]",352,1.75582190711,0.548295454545,0.502840909091,3.20232803784,random,12,2011
1,"(-0.001, 0.05]",766,0.0364337467006,0.227154046997,0.694516971279,0.160392241222,random,13,2011
1,"(0.05, 0.1]",1319,0.0740811275,0.245640636846,0.731614859742,0.301583355471,random,13,2011
1,"(0.1, 0.15]",851,0.122127716132,0.271445358402,0.721504112808,0.449916391466,random,13,2011
1,"(0.15, 0.2]",545,0.173510245304,0.321100917431,0.737614678899,0.540360478232,random,13,2011
1,"(0.2, 0.3]",652,0.244599868963,0.256134969325,0.791411042945,0.954964757869,random,13,2011
1,"(0.3, 0.4]",348,0.34458875124,0.221264367816,0.827586206897,1.55736214846,random,13,2011
1,"(0.4, 0.6]",355,0.486319569158,0.169014084507,0.774647887324,2.87739078418,random,13,2011
1,"(0.6, 0.8]",195,0.688689336897,0.266666666667,0.712820512821,2.58258501336,random,13,2011
1,"(0.8, 1.0]",87,0.886006513259,0.298850574713,0.586206896552,2.96471410206,random,13,2011
1,"(1.0, inf]",350,1.76089955573,0.66,0.517142857143,2.6680296299,random,13,2011
1,"(-0.001, 0.05]",769,0.0364401441975,0.237971391417,0.721716514954,0.153128256218,random,14,2011
1,"(0.05, 0.1]",1310,0.0741840865577,0.229007633588,0.731297709924,0.323937177969,random,14,2011
1,"(0.1, 0.15]",862,0.121916135047,0.298143851508,0.737819025522,0.408917153348,random,14,2011
1,"(0.15, 0.2]",543,0.1730960786,0.31123388582,0.731123388582,0.556160773254,random,14,2011
1,"(0.2, 0.3]",649,0.244565961954,0.2218798151,0.764252696456,1.10224520353,random,14,2011
1,"(0.3, 0.4]",345,0.345215497679,0.2,0.823188405797,1.7260774884,random,14,2011
1,"(0.4, 0.6]",357,0.486511094628,0.159663865546,0.742296918768,3.0470958032,random,14,2011
1,"(0.6, 0.8]",195,0.689484821092,0.282051282051,0.702564102564,2.44453709296,random,14,2011
1,"(0.8, 1.0]",88,0.887328879182,0.409090909091,0.625,2.16902614911,random,14,2011
1,"(1.0, inf]",350,1.76020156326,0.705714285714,0.514285714286,2.49421274146,random,14,2011
1,"(-0.001, 0.05]",766,0.0364472192717,0.270234986945,0.72454308094,0.134872318658,random,15,2011
1,"(0.05, 0.1]",1315,0.074114973266,0.232699619772,0.761216730038,0.318500620408,random,15,2011
1,"(0.1, 0.15]",858,0.122100858314,0.273892773893,0.721445221445,0.445798027378,random,15,2011
1,"(0.15, 0.2]",546,0.173356886748,0.291208791209,0.727106227106,0.595301007325,random,15,2011
1,"(0.2, 0.3]",646,0.244738631161,0.258513931889,0.743034055728,0.946713507365,random,15,2011
1,"(0.3, 0.4]",345,0.344532332217,0.159420289855,0.782608695652,2.16115735664,random,15,2011
1,"(0.4, 0.6]",362,0.485958329792,0.21546961326,0.792817679558,2.25534506904,random,15,2011
1,"(0.6, 0.8]",199,0.688813458272,0.336683417085,0.743718592965,2.04587877905,random,15,2011
1,"(0.8, 1.0]",79,0.88271828419,0.556962025316,0.683544303797,1.5848805557,random,15,2011
1,"(1.0, inf]",352,1.75796806623,0.565340909091,0.431818181818,3.10957165484,random,15,2011
1,"(-0.001, 0.05]",776,0.0365712696937,0.238402061856,0.737113402062,0.153401650175,random,16,2011
1,"(0.05, 0.1]",1305,0.0743018610939,0.242911877395,0.750191570881,0.305879901349,random,16,2011
1,"(0.1, 0.15]",863,0.121994577502,0.256083429896,0.687137891078,0.476386065088,random,16,2011
1,"(0.15, 0.2]",540,0.173036279001,0.305555555556,0.746296296296,0.566300549457,random,16,2011
1,"(0.2, 0.3]",650,0.245400426755,0.218461538462,0.766153846154,1.12331181261,random,16,2011
1,"(0.3, 0.4]",343,0.344760397481,0.204081632653,0.790087463557,1.68932594766,random,16,2011
1,"(0.4, 0.6]",362,0.486849164146,0.187845303867,0.798342541436,2.59175584443,random,16,2011
1,"(0.6, 0.8]",189,0.691071132402,0.380952380952,0.777777777778,1.81406172256,random,16,2011
1,"(0.8, 1.0]",87,0.888490129407,0.471264367816,0.597701149425,1.88533271362,random,16,2011
1,"(1.0, inf]",353,1.75534159331,0.668555240793,0.450424929178,2.62557450185,random,16,2011
1,"(-0.001, 0.05]",769,0.0364821797584,0.29388816645,0.725617685306,0.124136266523,random,17,2011
1,"(0.05, 0.1]",1303,0.0739744792199,0.223330775134,0.740598618573,0.331232805579,random,17,2011
1,"(0.1, 0.15]",867,0.121762793089,0.262975778547,0.720876585928,0.463019042143,random,17,2011
1,"(0.15, 0.2]",545,0.173575230195,0.295412844037,0.724770642202,0.587568325815,random,17,2011
1,"(0.2, 0.3]",654,0.245219259456,0.217125382263,0.747706422018,1.12939011045,random,17,2011
1,"(0.3, 0.4]",344,0.345241504629,0.25,0.813953488372,1.38096601852,random,17,2011
1,"(0.4, 0.6]",358,0.486967326343,0.203910614525,0.832402234637,2.38814113467,random,17,2011
1,"(0.6, 0.8]",189,0.691099796675,0.259259259259,0.693121693122,2.66567064432,random,17,2011
1,"(0.8, 1.0]",87,0.886415438883,0.551724137931,0.64367816092,1.60662798298,random,17,2011
1,"(1.0, inf]",352,1.7541037823,0.605113636364,0.471590909091,2.89880061676,random,17,2011
1,"(-0.001, 0.05]",769,0.0365177980618,0.243172951886,0.712613784135,0.150172121441,random,18,2011
1,"(0.05, 0.1]",1308,0.0741364820804,0.224006116208,0.751529051988,0.330957401233,random,18,2011
1,"(0.1, 0.15]",856,0.121929966071,0.31191588785,0.738317757009,0.390906557891,random,18,2011
1,"(0.15, 0.2]",549,0.172963258486,0.247723132969,0.695810564663,0.698211977271,random,18,2011
1,"(0.2, 0.3]",655,0.243916340336,0.219847328244,0.734351145038,1.10948057583,random,18,2011
1,"(0.3, 0.4]",341,0.344793337236,0.175953079179,0.788856304985,1.95957546663,random,18,2011
1,"(0.4, 0.6]",360,0.486537665043,0.183333333333,0.783333333333,2.65384180933,random,18,2011
1,"(0.6, 0.8]",193,0.688958328839,0.352331606218,0.79274611399,1.95542584509,random,18,2011
1,"(0.8, 1.0]",87,0.887770874816,0.620689655172,0.67816091954,1.43029752054,random,18,2011
1,"(1.0, inf]",350,1.7610448917,0.691428571429,0.497142857143,2.54696575245,random,18,2011
1,"(-0.001, 0.05]",765,0.0364480015758,0.287581699346,0.743790849673,0.126739641843,random,19,2011
1,"(0.05, 0.1]",1311,0.0739726652797,0.248665141114,0.754385964912,0.297479031232,random,19,2011
1,"(0.1, 0.15]",862,0.121958109582,0.240139211137,0.714617169374,0.507864205119,random,19,2011
1,"(0.15, 0.2]",553,0.173563335552,0.273056057866,0.683544303797,0.635632612983,random,19,2011
1,"(0.2, 0.3]",643,0.24503362222,0.199066874028,0.723172628305,1.23091108662,random,19,2011
1,"(0.3, 0.4]",351,0.345195995715,0.222222222222,0.814814814815,1.55338198072,random,19,2011
1,"(0.4, 0.6]",351,0.488009442817,0.230769230769,0.794871794872,2.11470758554,random,19,2011
