schema_version,model,seed,season,k,rank,delta,covered_cells,jointly_empty_cells,total_cells
1,random,12,2013,3,rank_in_slot,-0.934640522876,51,0,51
1,random,12,2013,5,rank_in_slot,-0.847058823529,51,0,51
1,random,12,2013,10,rank_in_slot,-0.698039215686,51,0,51
1,random,13,2013,1,rank_available,-0.862745098039,51,0,51
1,random,13,2013,3,rank_available,-0.607843137255,51,0,51
1,random,13,2013,5,rank_available,-0.498039215686,51,0,51
1,random,13,2013,10,rank_available,-0.521568627451,51,0,51
1,random,13,2013,1,rank_in_slot,-1.17647058824,51,0,51
1,random,13,2013,3,rank_in_slot,-0.849673202614,51,0,51
1,random,13,2013,5,rank_in_slot,-0.745098039216,51,0,51
1,random,13,2013,10,rank_in_slot,-0.605882352941,51,0,51
1,random,14,2013,1,rank_available,-0.980392156863,51,0,51
1,random,14,2013,3,rank_available,-0.59477124183,51,0,51
1,random,14,2013,5,rank_available,-0.529411764706,51,0,51
1,random,14,2013,10,rank_available,-0.513725490196,51,0,51
1,random,14,2013,1,rank_in_slot,-1.29411764706,51,0,51
1,random,14,2013,3,rank_in_slot,-0.882352941176,51,0,51
1,random,14,2013,5,rank_in_slot,-0.780392156863,51,0,51
1,random,14,2013,10,rank_in_slot,-0.639215686275,51,0,51
1,random,15,2013,1,rank_available,-0.901960784314,51,0,51
1,random,15,2013,3,rank_available,-0.738562091503,51,0,51
1,random,15,2013,5,rank_available,-0.623529411765,51,0,51
1,random,15,2013,10,rank_available,-0.527450980392,51,0,51
1,random,15,2013,1,rank_in_slot,-1.21568627451,51,0,51
1,random,15,2013,3,rank_in_slot,-1.06535947712,51,0,51
1,random,15,2013,5,rank_in_slot,-0.933333333333,51,0,51
1,random,15,2013,10,rank_in_slot,-0.705882352941,51,0,51
1,random,16,2013,1,rank_available,-0.509803921569,51,0,51
1,random,16,2013,3,rank_available,-0.633986928105,51,0,51
1,random,16,2013,5,rank_available,-0.517647058824,51,0,51
1,random,16,2013,10,rank_available,-0.541176470588,51,0,51
1,random,16,2013,1,rank_in_slot,-0.745098039216,51,0,51
1,random,16,2013,3,rank_in_slot,-0.862745098039,51,0,51
1,random,16,2013,5,rank_in_slot,-0.717647058824,51,0,51
1,random,16,2013,10,rank_in_slot,-0.66862745098,51,0,51
1,random,17,2013,1,rank_available,-0.745098039216,51,0,51
1,random,17,2013,3,rank_available,-0.712418300654,51,0,51
1,random,17,2013,5,rank_available,-0.643137254902,51,0,51
1,random,17,2013,10,rank_available,-0.58431372549,51,0,51
1,random,17,2013,1,rank_in_slot,-0.843137254902,51,0,51
1,random,17,2013,3,rank_in_slot,-0.941176470588,51,0,51
1,random,17,2013,5,rank_in_slot,-0.925490196078,51,0,51
1,random,17,2013,10,rank_in_slot,-0.721568627451,51,0,51
1,random,18,2013,1,rank_available,-0.647058823529,51,0,51
1,random,18,2013,3,rank_available,-0.62091503268,51,0,51
1,random,18,2013,5,rank_available,-0.592156862745,51,0,51
1,random,18,2013,10,rank_available,-0.53137254902,51,0,51
1,random,18,2013,1,rank_in_slot,-0.901960784314,51,0,51
1,random,18,2013,3,rank_in_slot,-0.882352941176,51,0,51
1,random,18,2013,5,rank_in_slot,-0.827450980392,51,0,51
1,random,18,2013,10,rank_in_slot,-0.676470588235,51,0,51
1,random,19,2013,1,rank_available,-0.627450980392,51,0,51
1,random,19,2013,3,rank_available,-0.745098039216,51,0,51
1,random,19,2013,5,rank_available,-0.58431372549,51,0,51
1,random,19,2013,10,rank_available,-0.492156862745,51,0,51
1,random,19,2013,1,rank_in_slot,-0.647058823529,51,0,51
1,random,19,2013,3,rank_in_slot,-0.980392156863,51,0,51
1,random,19,2013,5,rank_in_slot,-0.882352941176,51,0,51
1,random,19,2013,10,rank_in_slot,-0.650980392157,51,0,51
1,regressed-rate,-1,2013,1,rank_available,-0.0588235294118,51,0,51
1,regressed-rate,-1,2013,3,rank_available,-0.130718954248,51,0,51
1,regressed-rate,-1,2013,5,rank_available,-0.0666666666667,51,0,51
1,regressed-rate,-1,2013,10,rank_available,-0.137254901961,51,0,51
1,regressed-rate,-1,2013,1,rank_in_slot,-0.21568627451,51,0,51
1,regressed-rate,-1,2013,3,rank_in_slot,-0.183006535948,51,0,51
1,regressed-rate,-1,2013,5,rank_in_slot,-0.0941176470588,51,0,51
1,regressed-rate,-1,2013,10,rank_in_slot,-0.0666666666667,51,0,51
1,vegas-environment,-1,2013,1,rank_available,-0.392156862745,51,0,51
1,vegas-environment,-1,2013,3,rank_available,-0.176470588235,51,0,51
1,vegas-environment,-1,2013,5,rank_available,-0.0588235294118,51,0,51
1,vegas-environment,-1,2013,10,rank_available,-0.021568627451,51,0,51
1,vegas-environment,-1,2013,1,rank_in_slot,0.0980392156863,51,0,51
1,vegas-environment,-1,2013,3,rank_in_slot,-0.117647058824,51,0,51
1,vegas-environment,-1,2013,5,rank_in_slot,-0.192156862745,51,0,51
1,vegas-environment,-1,2013,10,rank_in_slot,-0.0843137254902,51,0,51
1,within-player,0,2013,1,rank_available,-0.0196078431373,51,0,51
1,within-player,0,2013,3,rank_available,0.0457516339869,51,0,51
1,within-player,0,2013,5,rank_available,0.0274509803922,51,0,51
1,within-player,0,2013,10,rank_available,-0.0117647058824,51,0,51
1,within-player,0,2013,1,rank_in_slot,0,51,0,51
1,within-player,0,2013,3,rank_in_slot,-0.0718954248366,51,0,51
1,within-player,0,2013,5,rank_in_slot,-0.0549019607843,51,0,51
1,within-player,0,2013,10,rank_in_slot,0.0117647058824,51,0,51
1,within-player,1,2013,1,rank_available,0.0392156862745,51,0,51
1,within-player,1,2013,3,rank_available,-0.0392156862745,51,0,51
1,within-player,1,2013,5,rank_available,0.0313725490196,51,0,51
1,within-player,1,2013,10,rank_available,-0.0333333333333,51,0,51
1,within-player,1,2013,1,rank_in_slot,0.0588235294118,51,0,51
1,within-player,1,2013,3,rank_in_slot,-0.143790849673,51,0,51
1,within-player,1,2013,5,rank_in_slot,-0.121568627451,51,0,51
1,within-player,1,2013,10,rank_in_slot,-0.0137254901961,51,0,51
1,within-player,2,2013,1,rank_available,-0.0588235294118,51,0,51
1,within-player,2,2013,3,rank_available,-0.0261437908497,51,0,51
1,within-player,2,2013,5,rank_available,0.0196078431373,51,0,51
1,within-player,2,2013,10,rank_available,-0.021568627451,51,0,51
1,within-player,2,2013,1,rank_in_slot,0.0588235294118,51,0,51
1,within-player,2,2013,3,rank_in_slot,-0.0392156862745,51,0,51
1,within-player,2,2013,5,rank_in_slot,-0.0823529411765,51,0,51
1,within-player,2,2013,10,rank_in_slot,6.53072367427e-18,51,0,51
1,within-player,3,2013,1,rank_available,0.156862745098,51,0,51
1,within-player,3,2013,3,rank_available,-0.0457516339869,51,0,51
1,within-player,3,2013,5,rank_available,0.0196078431373,51,0,51
1,within-player,3,2013,10,rank_available,-0.0196078431373,51,0,51
1,within-player,3,2013,1,rank_in_slot,-0.0588235294118,51,0,51
1,within-player,3,2013,3,rank_in_slot,-0.0457516339869,51,0,51
1,within-player,3,2013,5,rank_in_slot,-0.0078431372549,51,0,51
1,within-player,3,2013,10,rank_in_slot,-0.00196078431373,51,0,51
1,within-player,4,2013,1,rank_available,-0.176470588235,51,0,51
1,within-player,4,2013,3,rank_available,-0.104575163399,51,0,51
1,within-player,4,2013,5,rank_available,-0.0117647058824,51,0,51
1,within-player,4,2013,10,rank_available,-0.0392156862745,51,0,51
1,within-player,4,2013,1,rank_in_slot,0.0196078431373,51,0,51
1,within-player,4,2013,3,rank_in_slot,-0.209150326797,51,0,51
1,within-player,4,2013,5,rank_in_slot,-0.117647058824,51,0,51
1,within-player,4,2013,10,rank_in_slot,-0.0156862745098,51,0,51
1,within-player,5,2013,1,rank_available,-0.117647058824,51,0,51
1,within-player,5,2013,3,rank_available,-0.0130718954248,51,0,51
1,within-player,5,2013,5,rank_available,-0.0235294117647,51,0,51
1,within-player,5,2013,10,rank_available,-0.0333333333333,51,0,51
1,within-player,5,2013,1,rank_in_slot,-0.137254901961,51,0,51
1,within-player,5,2013,3,rank_in_slot,-0.137254901961,51,0,51
1,within-player,5,2013,5,rank_in_slot,-0.078431372549,51,0,51
1,within-player,5,2013,10,rank_in_slot,-0.0372549019608,51,0,51
1,within-player,6,2013,1,rank_available,0.235294117647,51,0,51
1,within-player,6,2013,3,rank_available,-0.0261437908497,51,0,51
1,within-player,6,2013,5,rank_available,0.0352941176471,51,0,51
1,within-player,6,2013,10,rank_available,-0.0294117647059,51,0,51
1,within-player,6,2013,1,rank_in_slot,0.0392156862745,51,0,51
1,within-player,6,2013,3,rank_in_slot,-0.0915032679739,51,0,51
1,within-player,6,2013,5,rank_in_slot,-0.0470588235294,51,0,51
1,within-player,6,2013,10,rank_in_slot,-0.0137254901961,51,0,51
1,within-player,7,2013,1,rank_available,-0.117647058824,51,0,51
1,within-player,7,2013,3,rank_available,0.0653594771242,51,0,51
1,within-player,7,2013,5,rank_available,0.0196078431373,51,0,51
1,within-player,7,2013,10,rank_available,-0.0156862745098,51,0,51
1,within-player,7,2013,1,rank_in_slot,0,51,0,51
1,within-player,7,2013,3,rank_in_slot,-0.0718954248366,51,0,51
1,within-player,7,2013,5,rank_in_slot,-0.0745098039216,51,0,51
1,within-player,7,2013,10,rank_in_slot,-0.0235294117647,51,0,51
1,within-player,8,2013,1,rank_available,0.156862745098,51,0,51
1,within-player,8,2013,3,rank_available,-0.0588235294118,51,0,51
1,within-player,8,2013,5,rank_available,-0.0235294117647,51,0,51
1,within-player,8,2013,10,rank_available,-0.0352941176471,51,0,51
1,within-player,8,2013,1,rank_in_slot,0.0588235294118,51,0,51
1,within-player,8,2013,3,rank_in_slot,-0.00653594771242,51,0,51
1,within-player,8,2013,5,rank_in_slot,-0.0549019607843,51,0,51
1,within-player,8,2013,10,rank_in_slot,-0.0392156862745,51,0,51
1,within-player,9,2013,1,rank_available,-0.117647058824,51,0,51
1,within-player,9,2013,3,rank_available,-0.0392156862745,51,0,51
1,within-player,9,2013,5,rank_available,0.043137254902,51,0,51
1,within-player,9,2013,10,rank_available,-0.0235294117647,51,0,51
1,within-player,9,2013,1,rank_in_slot,-0.0196078431373,51,0,51
1,within-player,9,2013,3,rank_in_slot,-0.117647058824,51,0,51
1,within-player,9,2013,5,rank_in_slot,-0.0666666666667,51,0,51
1,within-player,9,2013,10,rank_in_slot,-0.0235294117647,51,0,51
1,within-player,10,2013,1,rank_available,0.0392156862745,51,0,51
1,within-player,10,2013,3,rank_available,0.0653594771242,51,0,51
1,within-player,10,2013,5,rank_available,0.00392156862745,51,0,51
1,within-player,10,2013,10,rank_available,-0.0313725490196,51,0,51
1,within-player,10,2013,1,rank_in_slot,-0.078431372549,51,0,51
1,within-player,10,2013,3,rank_in_slot,-0.0457516339869,51,0,51
1,within-player,10,2013,5,rank_in_slot,-0.0352941176471,51,0,51
1,within-player,10,2013,10,rank_in_slot,-0.00196078431373,51,0,51
1,within-player,11,2013,1,rank_available,-0.078431372549,51,0,51
1,within-player,11,2013,3,rank_available,0.00653594771242,51,0,51
1,within-player,11,2013,5,rank_available,0.0588235294118,51,0,51
1,within-player,11,2013,10,rank_available,-0.0254901960784,51,0,51
1,within-player,11,2013,1,rank_in_slot,-0.117647058824,51,0,51
1,within-player,11,2013,3,rank_in_slot,0.0196078431373,51,0,51
1,within-player,11,2013,5,rank_in_slot,-0.0941176470588,51,0,51
1,within-player,11,2013,10,rank_in_slot,-0.00980392156863,51,0,51
1,within-player,12,2013,1,rank_available,-0.078431372549,51,0,51
1,within-player,12,2013,3,rank_available,0.0849673202614,51,0,51
1,within-player,12,2013,5,rank_available,0.0352941176471,51,0,51
1,within-player,12,2013,10,rank_available,-0.0450980392157,51,0,51
1,within-player,12,2013,1,rank_in_slot,-0.117647058824,51,0,51
1,within-player,12,2013,3,rank_in_slot,-0.111111111111,51,0,51
1,within-player,12,2013,5,rank_in_slot,-0.078431372549,51,0,51
1,within-player,12,2013,10,rank_in_slot,-0.0078431372549,51,0,51
1,within-player,13,2013,1,rank_available,0,51,0,51
1,within-player,13,2013,3,rank_available,-0.0457516339869,51,0,51
1,within-player,13,2013,5,rank_available,-0.0117647058824,51,0,51
1,within-player,13,2013,10,rank_available,-0.0274509803922,51,0,51
1,within-player,13,2013,1,rank_in_slot,-0.0392156862745,51,0,51
1,within-player,13,2013,3,rank_in_slot,-0.0326797385621,51,0,51
1,within-player,13,2013,5,rank_in_slot,-0.00392156862745,51,0,51
1,within-player,13,2013,10,rank_in_slot,-0.0176470588235,51,0,51
1,within-player,14,2013,1,rank_available,-0.156862745098,51,0,51
1,within-player,14,2013,3,rank_available,0.00653594771242,51,0,51
1,within-player,14,2013,5,rank_available,0.0392156862745,51,0,51
1,within-player,14,2013,10,rank_available,-0.0372549019608,51,0,51
1,within-player,14,2013,1,rank_in_slot,-0.078431372549,51,0,51
1,within-player,14,2013,3,rank_in_slot,-0.0522875816993,51,0,51
1,within-player,14,2013,5,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,14,2013,10,rank_in_slot,-0.0254901960784,51,0,51
1,within-player,15,2013,1,rank_available,0.0196078431373,51,0,51
1,within-player,15,2013,3,rank_available,-0.0196078431373,51,0,51
1,within-player,15,2013,5,rank_available,0.0156862745098,51,0,51
1,within-player,15,2013,10,rank_available,-0.0294117647059,51,0,51
1,within-player,15,2013,1,rank_in_slot,0.0196078431373,51,0,51
1,within-player,15,2013,3,rank_in_slot,-0.0392156862745,51,0,51
1,within-player,15,2013,5,rank_in_slot,-0.00392156862745,51,0,51
1,within-player,15,2013,10,rank_in_slot,0.0078431372549,51,0,51
1,within-player,16,2013,1,rank_available,0,51,0,51
1,within-player,16,2013,3,rank_available,-0.0326797385621,51,0,51
1,within-player,16,2013,5,rank_available,0.0274509803922,51,0,51
1,within-player,16,2013,10,rank_available,-0.00392156862745,51,0,51
1,within-player,16,2013,1,rank_in_slot,0.0196078431373,51,0,51
1,within-player,16,2013,3,rank_in_slot,-0.078431372549,51,0,51
1,within-player,16,2013,5,rank_in_slot,-0.0549019607843,51,0,51
1,within-player,16,2013,10,rank_in_slot,-0.00588235294118,51,0,51
1,within-player,17,2013,1,rank_available,-0.0196078431373,51,0,51
1,within-player,17,2013,3,rank_available,-0.0915032679739,51,0,51
1,within-player,17,2013,5,rank_available,0.0313725490196,51,0,51
1,within-player,17,2013,10,rank_available,-0.0254901960784,51,0,51
1,within-player,17,2013,1,rank_in_slot,-0.078431372549,51,0,51
1,within-player,17,2013,3,rank_in_slot,-0.0653594771242,51,0,51
1,within-player,17,2013,5,rank_in_slot,-0.0392156862745,51,0,51
1,within-player,17,2013,10,rank_in_slot,-0.0509803921569,51,0,51
1,within-player,18,2013,1,rank_available,-0.0980392156863,51,0,51
1,within-player,18,2013,3,rank_available,-0.00653594771242,51,0,51
1,within-player,18,2013,5,rank_available,-0.0078431372549,51,0,51
1,within-player,18,2013,10,rank_available,-0.0176470588235,51,0,51
1,within-player,18,2013,1,rank_in_slot,-0.078431372549,51,0,51
1,within-player,18,2013,3,rank_in_slot,-0.16339869281,51,0,51
1,within-player,18,2013,5,rank_in_slot,-0.0549019607843,51,0,51
1,within-player,18,2013,10,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,19,2013,1,rank_available,-0.156862745098,51,0,51
1,within-player,19,2013,3,rank_available,-0.0588235294118,51,0,51
1,within-player,19,2013,5,rank_available,-0.043137254902,51,0,51
1,within-player,19,2013,10,rank_available,-0.0196078431373,51,0,51
1,within-player,19,2013,1,rank_in_slot,0.0196078431373,51,0,51
1,within-player,19,2013,3,rank_in_slot,-0.0915032679739,51,0,51
1,within-player,19,2013,5,rank_in_slot,-0.101960784314,51,0,51
1,within-player,19,2013,10,rank_in_slot,-0.021568627451,51,0,51
1,base-rate-only,-1,2014,1,rank_available,0.0588235294118,51,0,51
1,base-rate-only,-1,2014,3,rank_available,-0.0392156862745,51,0,51
1,base-rate-only,-1,2014,5,rank_available,-0.0352941176471,51,0,51
1,base-rate-only,-1,2014,10,rank_available,-0.0117647058824,51,0,51
1,base-rate-only,-1,2014,1,rank_in_slot,0.0392156862745,51,0,51
1,base-rate-only,-1,2014,3,rank_in_slot,-0.0196078431373,51,0,51
1,base-rate-only,-1,2014,5,rank_in_slot,0.0392156862745,51,0,51
1,base-rate-only,-1,2014,10,rank_in_slot,-0.0333333333333,51,0,51
1,current-season-rate,-1,2014,1,rank_available,-0.196078431373,51,0,51
1,current-season-rate,-1,2014,3,rank_available,-0.176470588235,51,0,51
1,current-season-rate,-1,2014,5,rank_available,-0.16862745098,51,0,51
1,current-season-rate,-1,2014,10,rank_available,-0.178431372549,51,0,51
1,current-season-rate,-1,2014,1,rank_in_slot,-0.137254901961,51,0,51
1,current-season-rate,-1,2014,3,rank_in_slot,-0.0915032679739,51,0,51
1,current-season-rate,-1,2014,5,rank_in_slot,-0.105882352941,51,0,51
1,current-season-rate,-1,2014,10,rank_in_slot,-0.0725490196078,51,0,51
1,historical-rate,-1,2014,1,rank_available,-0.117647058824,51,0,51
1,historical-rate,-1,2014,3,rank_available,-0.130718954248,51,0,51
1,historical-rate,-1,2014,5,rank_available,-0.105882352941,51,0,51
1,historical-rate,-1,2014,10,rank_available,-0.0745098039216,51,0,51
1,historical-rate,-1,2014,1,rank_in_slot,-0.0196078431373,51,0,51
1,historical-rate,-1,2014,3,rank_in_slot,-0.078431372549,51,0,51
1,historical-rate,-1,2014,5,rank_in_slot,-0.043137254902,51,0,51
1,historical-rate,-1,2014,10,rank_in_slot,-0.0862745098039,51,0,51
1,no-vegas,-1,2014,1,rank_available,-0.0196078431373,51,0,51
1,no-vegas,-1,2014,3,rank_available,-0.111111111111,51,0,51
1,no-vegas,-1,2014,5,rank_available,-0.0509803921569,51,0,51
1,no-vegas,-1,2014,10,rank_available,-0.0176470588235,51,0,51
1,no-vegas,-1,2014,1,rank_in_slot,-0.0588235294118,51,0,51
1,no-vegas,-1,2014,3,rank_in_slot,0.0457516339869,51,0,51
1,no-vegas,-1,2014,5,rank_in_slot,0.0235294117647,51,0,51
1,no-vegas,-1,2014,10,rank_in_slot,-0.00392156862745,51,0,51
1,player-vegas,-1,2014,1,rank_available,0.137254901961,51,0,51
1,player-vegas,-1,2014,3,rank_available,-0.0457516339869,51,0,51
1,player-vegas,-1,2014,5,rank_available,-0.0196078431373,51,0,51
1,player-vegas,-1,2014,10,rank_available,-0.021568627451,51,0,51
1,player-vegas,-1,2014,1,rank_in_slot,-0.078431372549,51,0,51
1,player-vegas,-1,2014,3,rank_in_slot,0.0196078431373,51,0,51
1,player-vegas,-1,2014,5,rank_in_slot,0.043137254902,51,0,51
1,player-vegas,-1,2014,10,rank_in_slot,-0.0078431372549,51,0,51
1,random,0,2014,1,rank_available,-0.803921568627,51,0,51
1,random,0,2014,3,rank_available,-0.764705882353,51,0,51
1,random,0,2014,5,rank_available,-0.698039215686,51,0,51
1,random,0,2014,10,rank_available,-0.58431372549,51,0,51
1,random,0,2014,1,rank_in_slot,-0.921568627451,51,0,51
1,random,0,2014,3,rank_in_slot,-0.921568627451,51,0,51
1,random,0,2014,5,rank_in_slot,-0.874509803922,51,0,51
1,random,0,2014,10,rank_in_slot,-0.721568627451,51,0,51
1,random,1,2014,1,rank_available,-0.803921568627,51,0,51
1,random,1,2014,3,rank_available,-0.699346405229,51,0,51
1,random,1,2014,5,rank_available,-0.694117647059,51,0,51
1,random,1,2014,10,rank_available,-0.527450980392,51,0,51
1,random,1,2014,1,rank_in_slot,-0.980392156863,51,0,51
1,random,1,2014,3,rank_in_slot,-0.823529411765,51,0,51
1,random,1,2014,5,rank_in_slot,-0.854901960784,51,0,51
1,random,1,2014,10,rank_in_slot,-0.682352941176,51,0,51
1,random,2,2014,1,rank_available,-0.823529411765,51,0,51
1,random,2,2014,3,rank_available,-0.745098039216,51,0,51
1,random,2,2014,5,rank_available,-0.623529411765,51,0,51
1,random,2,2014,10,rank_available,-0.498039215686,51,0,51
1,random,2,2014,1,rank_in_slot,-0.901960784314,51,0,51
1,random,2,2014,3,rank_in_slot,-0.856209150327,51,0,51
1,random,2,2014,5,rank_in_slot,-0.686274509804,51,0,51
1,random,2,2014,10,rank_in_slot,-0.6,51,0,51
1,random,3,2014,1,rank_available,-1,51,0,51
1,random,3,2014,3,rank_available,-0.862745098039,51,0,51
1,random,3,2014,5,rank_available,-0.756862745098,51,0,51
1,random,3,2014,10,rank_available,-0.566666666667,51,0,51
1,random,3,2014,1,rank_in_slot,-1.17647058824,51,0,51
1,random,3,2014,3,rank_in_slot,-1.01960784314,51,0,51
1,random,3,2014,5,rank_in_slot,-0.921568627451,51,0,51
1,random,3,2014,10,rank_in_slot,-0.723529411765,51,0,51
1,random,4,2014,1,rank_available,-0.843137254902,51,0,51
1,random,4,2014,3,rank_available,-0.764705882353,51,0,51
1,random,4,2014,5,rank_available,-0.643137254902,51,0,51
1,random,4,2014,10,rank_available,-0.535294117647,51,0,51
1,random,4,2014,1,rank_in_slot,-1.01960784314,51,0,51
1,random,4,2014,3,rank_in_slot,-0.921568627451,51,0,51
1,random,4,2014,5,rank_in_slot,-0.847058823529,51,0,51
1,random,4,2014,10,rank_in_slot,-0.737254901961,51,0,51
1,random,5,2014,1,rank_available,-0.921568627451,51,0,51
1,random,5,2014,3,rank_available,-0.607843137255,51,0,51
1,random,5,2014,5,rank_available,-0.541176470588,51,0,51
1,random,5,2014,10,rank_available,-0.492156862745,51,0,51
1,random,5,2014,1,rank_in_slot,-0.980392156863,51,0,51
1,random,5,2014,3,rank_in_slot,-0.751633986928,51,0,51
1,random,5,2014,5,rank_in_slot,-0.682352941176,51,0,51
1,random,5,2014,10,rank_in_slot,-0.652941176471,51,0,51
1,random,6,2014,1,rank_available,-0.960784313725,51,0,51
1,random,6,2014,3,rank_available,-0.797385620915,51,0,51
1,random,6,2014,5,rank_available,-0.705882352941,51,0,51
1,random,6,2014,10,rank_available,-0.494117647059,51,0,51
1,random,6,2014,1,rank_in_slot,-1.1568627451,51,0,51
1,random,6,2014,3,rank_in_slot,-0.921568627451,51,0,51
1,random,6,2014,5,rank_in_slot,-0.8,51,0,51
1,random,6,2014,10,rank_in_slot,-0.613725490196,51,0,51
1,random,7,2014,1,rank_available,-0.901960784314,51,0,51
1,random,7,2014,3,rank_available,-0.738562091503,51,0,51
1,random,7,2014,5,rank_available,-0.643137254902,51,0,51
1,random,7,2014,10,rank_available,-0.519607843137,51,0,51
1,random,7,2014,1,rank_in_slot,-0.921568627451,51,0,51
1,random,7,2014,3,rank_in_slot,-0.843137254902,51,0,51
1,random,7,2014,5,rank_in_slot,-0.8,51,0,51
1,random,7,2014,10,rank_in_slot,-0.680392156863,51,0,51
1,random,8,2014,1,rank_available,-0.803921568627,51,0,51
1,random,8,2014,3,rank_available,-0.738562091503,51,0,51
1,random,8,2014,5,rank_available,-0.588235294118,51,0,51
1,random,8,2014,10,rank_available,-0.490196078431,51,0,51
1,random,8,2014,1,rank_in_slot,-0.941176470588,51,0,51
1,random,8,2014,3,rank_in_slot,-0.928104575163,51,0,51
1,random,8,2014,5,rank_in_slot,-0.776470588235,51,0,51
1,random,8,2014,10,rank_in_slot,-0.701960784314,51,0,51
1,random,9,2014,1,rank_available,-0.764705882353,51,0,51
1,random,9,2014,3,rank_available,-0.679738562092,51,0,51
1,random,9,2014,5,rank_available,-0.592156862745,51,0,51
1,random,9,2014,10,rank_available,-0.494117647059,51,0,51
1,random,9,2014,1,rank_in_slot,-0.803921568627,51,0,51
1,random,9,2014,3,rank_in_slot,-0.738562091503,51,0,51
1,random,9,2014,5,rank_in_slot,-0.737254901961,51,0,51
1,random,9,2014,10,rank_in_slot,-0.627450980392,51,0,51
1,random,10,2014,1,rank_available,-0.862745098039,51,0,51
1,random,10,2014,3,rank_available,-0.803921568627,51,0,51
1,random,10,2014,5,rank_available,-0.643137254902,51,0,51
1,random,10,2014,10,rank_available,-0.521568627451,51,0,51
1,random,10,2014,1,rank_in_slot,-1.03921568627,51,0,51
1,random,10,2014,3,rank_in_slot,-1,51,0,51
1,random,10,2014,5,rank_in_slot,-0.745098039216,51,0,51
1,random,10,2014,10,rank_in_slot,-0.666666666667,51,0,51
1,random,11,2014,1,rank_available,-0.666666666667,51,0,51
1,random,11,2014,3,rank_available,-0.627450980392,51,0,51
1,random,11,2014,5,rank_available,-0.58431372549,51,0,51
1,random,11,2014,10,rank_available,-0.476470588235,51,0,51
1,random,11,2014,1,rank_in_slot,-0.607843137255,51,0,51
1,random,11,2014,3,rank_in_slot,-0.797385620915,51,0,51
1,random,11,2014,5,rank_in_slot,-0.713725490196,51,0,51
1,random,11,2014,10,rank_in_slot,-0.603921568627,51,0,51
1,random,12,2014,1,rank_available,-0.823529411765,51,0,51
1,random,12,2014,3,rank_available,-0.712418300654,51,0,51
1,random,12,2014,5,rank_available,-0.58431372549,51,0,51
1,random,12,2014,10,rank_available,-0.503921568627,51,0,51
1,random,12,2014,1,rank_in_slot,-1,51,0,51
1,random,12,2014,3,rank_in_slot,-0.78431372549,51,0,51
1,random,12,2014,5,rank_in_slot,-0.705882352941,51,0,51
1,random,12,2014,10,rank_in_slot,-0.629411764706,51,0,51
1,random,13,2014,1,rank_available,-0.980392156863,51,0,51
1,random,13,2014,3,rank_available,-0.738562091503,51,0,51
1,random,13,2014,5,rank_available,-0.694117647059,51,0,51
1,random,13,2014,10,rank_available,-0.539215686275,51,0,51
1,random,13,2014,1,rank_in_slot,-1.11764705882,51,0,51
1,random,13,2014,3,rank_in_slot,-0.81045751634,51,0,51
1,random,13,2014,5,rank_in_slot,-0.78431372549,51,0,51
1,random,13,2014,10,rank_in_slot,-0.645098039216,51,0,51
1,random,14,2014,1,rank_available,-0.941176470588,51,0,51
1,random,14,2014,3,rank_available,-0.712418300654,51,0,51
1,random,14,2014,5,rank_available,-0.635294117647,51,0,51
1,random,14,2014,10,rank_available,-0.53137254902,51,0,51
1,random,14,2014,1,rank_in_slot,-1.09803921569,51,0,51
1,random,14,2014,3,rank_in_slot,-0.823529411765,51,0,51
1,random,14,2014,5,rank_in_slot,-0.76862745098,51,0,51
1,random,14,2014,10,rank_in_slot,-0.692156862745,51,0,51
1,random,15,2014,1,rank_available,-1.01960784314,51,0,51
1,random,15,2014,3,rank_available,-0.771241830065,51,0,51
1,random,15,2014,5,rank_available,-0.698039215686,51,0,51
1,random,15,2014,10,rank_available,-0.543137254902,51,0,51
1,random,15,2014,1,rank_in_slot,-1.19607843137,51,0,51
1,random,15,2014,3,rank_in_slot,-0.960784313725,51,0,51
1,random,15,2014,5,rank_in_slot,-0.858823529412,51,0,51
1,random,15,2014,10,rank_in_slot,-0.747058823529,51,0,51
1,random,16,2014,1,rank_available,-0.745098039216,51,0,51
1,random,16,2014,3,rank_available,-0.692810457516,51,0,51
1,random,16,2014,5,rank_available,-0.58431372549,51,0,51
1,random,16,2014,10,rank_available,-0.488235294118,51,0,51
1,random,16,2014,1,rank_in_slot,-0.764705882353,51,0,51
1,random,16,2014,3,rank_in_slot,-0.81045751634,51,0,51
1,random,16,2014,5,rank_in_slot,-0.686274509804,51,0,51
1,random,16,2014,10,rank_in_slot,-0.633333333333,51,0,51
1,random,17,2014,1,rank_available,-0.745098039216,51,0,51
1,random,17,2014,3,rank_available,-0.803921568627,51,0,51
1,random,17,2014,5,rank_available,-0.772549019608,51,0,51
1,random,17,2014,10,rank_available,-0.61568627451,51,0,51
1,random,17,2014,1,rank_in_slot,-0.901960784314,51,0,51
1,random,17,2014,3,rank_in_slot,-0.941176470588,51,0,51
1,random,17,2014,5,rank_in_slot,-0.960784313725,51,0,51
1,random,17,2014,10,rank_in_slot,-0.796078431373,51,0,51
1,random,18,2014,1,rank_available,-0.705882352941,51,0,51
1,random,18,2014,3,rank_available,-0.745098039216,51,0,51
