schema_version,model,seed,season,actual,proj,played,candidates,covered_cells,total_cells,empty_cells,k,rank,units
1,random,7,2011,0.294117647059,1.39275361512,0.674509803922,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,7,2011,0.298039215686,1.16889758979,0.654901960784,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,7,2011,0.490196078431,1.85435265649,0.745098039216,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,7,2011,0.477124183007,1.61743469039,0.718954248366,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,7,2011,0.411764705882,1.44560077912,0.709803921569,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,7,2011,0.390196078431,1.21461971507,0.682352941176,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,8,2011,0.274509803922,1.82284264345,0.686274509804,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,8,2011,0.202614379085,1.56524460874,0.679738562092,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,8,2011,0.207843137255,1.3996627512,0.662745098039,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,8,2011,0.229411764706,1.17095271662,0.645098039216,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,8,2011,0.490196078431,1.85175239878,0.745098039216,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,8,2011,0.326797385621,1.61926840354,0.705882352941,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,8,2011,0.305882352941,1.44767740551,0.705882352941,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,8,2011,0.303921568627,1.2145837906,0.676470588235,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,9,2011,0.176470588235,1.80558856025,0.56862745098,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,9,2011,0.16339869281,1.52751739721,0.62091503268,153,51,51,0,3,rank_available,TDs per ranked candidate
