schema_version,bin,n,proj,actual,played,ratio,population,position,horizon
1,"(1.0, inf]",32,1.13731910131,0.53125,0.96875,2.14083595541,all_eligible,TE,0
1,"(-0.001, 0.05]",5280,0.0357076700527,0.0539772727273,0.562689393939394,0.661531571503,all_eligible,TE,1
1,"(0.05, 0.1]",5250,0.0702326066471,0.080380952381,0.6068571428571429,0.873746883643,all_eligible,TE,1
1,"(0.1, 0.15]",2567,0.122418514973,0.109466303078,0.7561355668095052,1.11832145173,all_eligible,TE,1
1,"(0.15, 0.2]",1507,0.173025057266,0.173855341739,0.847378898473789,0.99522427977,all_eligible,TE,1
1,"(0.2, 0.3]",1971,0.245805543995,0.240994419077,0.8944698122780315,1.01996363624,all_eligible,TE,1
1,"(0.3, 0.4]",1098,0.34364111725,0.273224043716,0.9198542805100182,1.25772648913,all_eligible,TE,1
1,"(0.4, 0.6]",799,0.481223973985,0.366708385482,0.9486858573216521,1.31227971063,all_eligible,TE,1
1,"(0.6, 0.8]",224,0.682186289029,0.433035714286,0.9151785714285714,1.57535802827,all_eligible,TE,1
1,"(0.8, 1.0]",75,0.873526408203,0.546666666667,0.8533333333333334,1.59791416135,all_eligible,TE,1
1,"(1.0, inf]",39,1.10891573001,0.410256410256,0.8461538461538461,2.70298209189,all_eligible,TE,1
1,"(-0.001, 0.05]",8932,0.0359550143016,0.0584415584416,0.5816166592028661,0.615230244717,all_eligible,TE,2-3
1,"(0.05, 0.1]",9157,0.0703437418158,0.0787375778093,0.6123184449055368,0.893394790301,all_eligible,TE,2-3
1,"(0.1, 0.15]",4463,0.122867016566,0.125252072597,0.7559937261931436,0.98095795158,all_eligible,TE,2-3
1,"(0.15, 0.2]",2667,0.173053048584,0.175103112111,0.8421447319085115,0.988292249622,all_eligible,TE,2-3
1,"(0.2, 0.3]",3405,0.245928375576,0.237004405286,0.8928046989720999,1.03765318319,all_eligible,TE,2-3
1,"(0.3, 0.4]",1910,0.344431370663,0.270680628272,0.9130890052356021,1.27246405796,all_eligible,TE,2-3
1,"(0.4, 0.6]",1390,0.480528687651,0.359712230216,0.9417266187050359,1.33586975167,all_eligible,TE,2-3
1,"(0.6, 0.8]",401,0.681846886497,0.448877805486,0.9201995012468828,1.51900334159,all_eligible,TE,2-3
1,"(0.8, 1.0]",131,0.889398148525,0.465648854962,0.9007633587786259,1.9100189747,all_eligible,TE,2-3
1,"(1.0, inf]",62,1.14401252566,0.5,0.8387096774193549,2.28802505131,all_eligible,TE,2-3
1,"(-0.001, 0.05]",10190,0.0364484967666,0.0651619234544,0.5935230618253189,0.559352683813,all_eligible,TE,4-6
1,"(0.05, 0.1]",11078,0.070214847127,0.0773605343925,0.6338689294096407,0.907631361112,all_eligible,TE,4-6
1,"(0.1, 0.15]",5336,0.122236054908,0.120877061469,0.7514992503748126,1.01124277363,all_eligible,TE,4-6
1,"(0.15, 0.2]",3246,0.173921352204,0.176524953789,0.8207024029574861,0.985250801492,all_eligible,TE,4-6
1,"(0.2, 0.3]",4041,0.245492225308,0.235585251175,0.8856718634001485,1.04205260764,all_eligible,TE,4-6
1,"(0.3, 0.4]",2262,0.344680197735,0.266136162688,0.9323607427055703,1.29512725461,all_eligible,TE,4-6
1,"(0.4, 0.6]",1638,0.478703149652,0.358363858364,0.9426129426129426,1.33580197467,all_eligible,TE,4-6
1,"(0.6, 0.8]",514,0.679794710555,0.424124513619,0.9280155642023347,1.60281872122,all_eligible,TE,4-6
1,"(0.8, 1.0]",136,0.884253382753,0.580882352941,0.9705882352941176,1.52225898803,all_eligible,TE,4-6
1,"(1.0, inf]",85,1.14160687167,0.494117647059,0.8235294117647058,2.31039485934,all_eligible,TE,4-6
1,"(-0.001, 0.05]",14821,0.037909815675,0.0697658727481,0.6242493758855677,0.543386245763,all_eligible,TE,7+
1,"(0.05, 0.1]",18667,0.0702783099866,0.0859806074892,0.6412921197835753,0.817373964187,all_eligible,TE,7+
1,"(0.1, 0.15]",9439,0.122408961209,0.124271638945,0.7487021930289226,0.985011240282,all_eligible,TE,7+
1,"(0.15, 0.2]",5413,0.173296090453,0.171254387585,0.8254202845002772,1.01192204706,all_eligible,TE,7+
1,"(0.2, 0.3]",6919,0.245237571576,0.220552102905,0.8765717589247001,1.11192579144,all_eligible,TE,7+
1,"(0.3, 0.4]",3649,0.343922436967,0.264730063031,0.9205261715538504,1.29914386386,all_eligible,TE,7+
1,"(0.4, 0.6]",2698,0.478380737089,0.334692364715,0.9440326167531505,1.42931476043,all_eligible,TE,7+
